0.0	25.3
1.0	13.9
2.0	7.97
3.0	23.6
4.0	58.1
5.01	76.5
6.01	10.9
7.0	58.9
8.0	56.7
9.0	73.8
10.0	89.6
11.0	75.8
12.04	60.8
13.08	84.7
14.0	51.4
15.0	91.3
16.1	73.5
17.06	65.2
18.0	69.2
19.0	49.8
20.0	101.0
21.0	60.5
22.0	67.3
23.0	78.9
24.0	73.8
25.0	78.9
26.0	82.2
27.0	65.6
28.0	58.5
29.08	78.8
30.0	97.7
31.0	69.6
32.0	73.3
33.0	76.3
34.01	72.7
35.01	88.4
36.0	84.9
37.0	60.1
38.0	86.4
39.02	78.5
40.0	92.7
41.0	50.5
42.0	70.3
43.0	101.0
44.0	72.2
45.0	72.4
46.0	73.0
47.0	75.3
48.0	71.5
49.0	69.8
50.0	72.1
51.0	66.5
52.0	74.8
53.0	70.7
54.0	65.4
55.0	76.5
56.0	73.2
57.0	70.4
58.0	73.6
59.0	74.1
60.01	72.9
61.0	54.8
62.0	85.3
63.0	78.3
64.0	72.8
65.0	74.2
66.02	73.3
67.0	72.0
68.0	70.6
69.0	76.8
70.0	70.3
71.0	73.4
72.0	74.4
73.0	72.4
74.0	74.8
75.0	59.2
76.13	92.7
77.0	71.8
78.0	75.5
79.0	73.5
80.0	70.4
81.0	68.4
82.0	69.6
83.0	72.9
84.0	70.3
85.0	69.7
86.0	68.9
87.0	67.8
88.0	74.9
89.0	63.6
90.0	78.4
91.0	63.6
92.0	71.9
93.0	74.0
94.0	74.3
95.0	73.4
96.0	74.0
97.0	73.8
98.01	74.5
99.0	75.1
100.0	70.3
101.02	77.6
102.0	73.7
103.0	74.5
104.0	72.1
105.0	74.7
106.0	75.0
107.0	74.1
108.0	72.5
109.0	75.5
110.0	67.7
111.0	78.7
112.0	69.8
113.0	76.3
114.01	73.7
115.0	69.9
116.0	72.5
117.0	69.6
118.0	75.6
119.0	70.9
120.0	71.9
121.0	68.9
122.0	76.3
123.0	76.3
124.0	71.0
125.0	75.6
126.0	71.5
127.0	76.5
128.0	70.2
129.01	76.1
130.0	74.8
131.0	74.6
132.0	72.8
133.0	73.2
134.0	74.8
135.0	74.8
136.0	70.8
137.0	72.1
138.0	77.4
139.0	73.7
140.0	74.5
141.0	72.4
142.0	72.6
143.0	74.3
144.0	73.7
145.0	76.9
146.01	71.1
147.0	70.0
148.0	72.1
149.0	71.2
150.0	73.2
151.0	61.3
152.0	85.1
153.0	73.1
154.0	66.7
155.0	78.5
156.0	73.0
157.0	72.5
158.0	72.8
159.0	75.4
160.0	75.3
161.0	72.0
162.0	73.8
163.0	75.9
164.0	69.2
165.0	77.6
166.0	71.5
167.0	75.7
168.0	74.6
169.0	75.0
170.0	72.4
171.0	74.4
172.0	71.7
173.0	76.5
174.0	73.9
175.0	74.0
176.0	76.2
177.01	71.7
178.0	73.1
179.0	69.1
180.0	70.5
181.0	72.5
182.0	75.5
183.01	70.5
184.0	73.8
185.0	73.8
186.0	69.3
187.0	76.1
188.0	74.3
189.0	71.8
190.0	73.6
191.0	73.4
192.0	73.2
193.01	74.6
194.0	73.3
195.0	72.4
196.0	75.8
197.0	71.5
198.0	76.1
199.0	74.7
