0.0	24.9
1.0	10.3
2.0	11.1
3.0	5.91
4.0	13.6
5.0	13.1
6.0	13.1
7.0	11.3
8.0	13.1
9.0	27.5
10.0	11.3
11.0	10.3
12.0	4.1
13.0	11.6
14.0	5.4
15.0	4.37
16.0	7.97
17.0	9.51
18.0	10.0
19.0	10.8
20.0	8.99
21.0	16.5
22.0	6.94
23.0	11.0
24.0	9.77
25.0	15.9
26.0	5.65
27.0	0.0
28.0	2.05
29.0	3.86
30.0	12.6
31.0	8.73
32.0	7.2
33.0	9.24
34.0	6.69
35.0	7.45
36.0	5.4
37.0	7.19
38.0	6.42
39.0	8.47
40.0	10.0
41.0	5.91
42.0	8.68
43.01	5.95
44.0	7.2
45.0	8.48
46.0	8.73
47.0	9.44
48.01	19.4
49.0	7.44
50.0	16.2
51.0	7.45
52.0	5.91
53.0	7.46
54.0	5.65
55.0	8.99
56.0	23.1
57.0	6.94
58.0	4.36
59.0	6.43
60.0	12.9
61.0	7.96
62.0	6.94
63.0	8.73
64.0	9.51
65.0	9.5
66.0	9.5
67.0	7.97
68.0	5.91
69.0	7.44
70.0	6.44
71.0	9.49
72.0	6.94
73.0	8.48
74.0	8.71
75.0	5.94
76.0	7.18
77.0	7.21
78.0	17.2
79.0	11.8
80.0	8.76
81.0	5.66
82.0	6.94
83.0	6.43
84.0	5.13
85.0	6.43
86.0	5.14
87.0	5.91
88.0	7.2
89.0	7.19
90.0	7.71
91.0	6.93
92.0	7.97
93.0	6.17
94.0	8.99
95.0	10.0
96.0	8.74
97.0	10.3
98.0	6.94
99.0	4.36
100.0	5.12
101.01	6.97
102.0	4.88
103.0	6.44
104.0	6.16
105.0	5.41
106.0	6.41
107.0	4.63
108.0	3.6
109.0	0.0
110.0	0.0
111.0	24.2
112.0	1.03
113.0	10.8
114.0	6.68
115.0	7.45
116.0	8.22
117.0	6.42
118.0	7.7
119.0	3.85
120.0	2.83
121.0	3.6
122.0	2.83
123.0	0.0
124.0	0.0
125.0	0.0
126.0	6.62
127.01	14.3
128.0	0.0
129.0	0.0
130.0	13.1
131.0	5.14
132.0	5.91
133.0	7.2
134.0	5.13
135.0	1.29
136.0	2.31
137.0	3.85
138.0	6.17
139.0	9.51
140.0	2.82
141.0	12.6
142.0	8.99
143.0	10.3
144.0	4.63
145.0	3.08
146.0	6.17
147.0	6.94
148.0	6.17
149.0	5.91
150.0	5.13
151.0	8.75
152.0	8.22
153.0	7.45
154.0	8.48
155.0	7.71
156.0	7.71
157.0	11.6
158.0	11.8
159.0	6.17
160.0	7.96
161.0	5.91
162.0	4.88
163.0	4.63
164.0	8.74
165.0	11.0
166.0	8.75
167.0	9.51
168.0	6.43
169.0	8.73
170.0	5.4
171.0	5.14
172.0	6.43
173.0	5.4
174.0	4.34
175.01	5.43
176.0	5.91
177.0	4.88
178.0	5.4
179.0	3.85
180.0	4.62
181.0	6.17
182.0	8.22
183.0	7.45
184.0	8.48
185.0	9.77
186.0	6.94
187.0	8.73
188.0	6.18
189.0	7.19
190.0	7.69
191.0	6.44
192.0	8.22
193.0	8.48
194.0	7.71
195.0	9.0
196.0	5.4
197.0	7.45
198.0	5.4
199.0	5.91
