0.0	39.2
1.0	24.2
2.0	25.9
3.0	23.7
4.0	30.1
5.0	26.5
6.0	31.7
7.01	36.4
8.0	31.2
9.0	29.3
10.0	10.0
11.0	1.29
12.0	12.6
13.0	33.4
14.0	32.1
15.0	37.8
16.0	29.8
17.0	37.0
18.0	39.2
19.0	26.3
20.0	31.1
21.0	42.7
22.0	39.8
23.0	35.4
24.0	30.1
25.0	50.7
26.0	38.5
27.01	30.9
28.0	1.03
29.0	0.0
30.0	25.7
31.0	14.1
32.0	15.2
33.0	23.3
34.01	0.77
35.0	0.0
36.0	0.0
37.0	0.0
38.0	35.7
39.0	25.8
40.01	4.4
41.0	0.26
42.0	0.26
43.0	8.74
44.0	7.19
45.0	34.4
46.0	23.9
47.0	22.9
48.0	24.7
49.0	36.0
50.0	21.6
51.0	29.8
52.0	23.9
53.0	12.3
54.0	19.5
55.0	28.5
56.0	17.5
57.0	0.0
58.0	0.0
59.0	0.51
60.0	17.0
61.0	11.8
62.0	18.0
63.0	0.77
64.0	2.3
65.01	0.26
66.0	0.0
67.0	2.83
68.0	24.9
69.0	33.9
70.0	27.8
71.0	29.3
72.0	19.0
73.0	31.1
74.0	24.9
75.0	33.2
76.0	36.0
77.0	40.1
78.0	40.1
79.0	41.1
80.0	40.6
81.0	20.0
82.0	8.74
83.0	18.5
84.0	39.3
85.0	35.5
86.0	39.3
87.0	40.8
88.0	40.6
89.0	29.1
90.0	28.8
91.0	16.7
92.0	33.9
93.0	25.4
94.0	40.0
95.0	41.6
96.0	40.6
97.0	28.0
98.0	1.54
99.0	0.0
100.0	0.0
101.0	0.0
102.0	23.1
103.0	35.5
104.0	20.3
105.0	24.4
106.0	31.3
107.0	27.9
108.0	34.7
109.0	26.2
110.0	34.9
111.0	39.5
112.0	40.6
113.0	39.8
114.0	27.0
115.0	5.4
116.0	0.77
117.0	0.0
118.0	0.0
119.0	9.77
120.0	34.2
121.0	37.8
122.0	38.8
123.0	34.2
124.0	35.5
125.0	32.6
126.0	20.8
127.0	3.59
128.0	11.8
129.0	11.8
130.0	14.6
131.0	14.4
132.0	26.2
133.0	19.3
134.0	0.77
135.0	5.91
136.0	26.7
137.0	24.9
138.0	2.57
139.0	0.26
140.0	24.7
141.0	32.6
142.0	37.0
143.0	30.6
144.0	30.6
145.0	26.7
146.0	27.0
147.0	26.7
148.0	29.1
149.0	32.6
150.0	31.4
151.0	28.0
152.0	27.6
153.0	31.1
154.0	38.5
155.0	38.8
156.0	20.3
157.0	0.77
158.0	6.94
159.0	38.5
160.0	34.4
161.0	35.3
162.0	16.4
163.0	15.2
164.0	27.2
165.0	30.8
166.0	13.4
167.0	27.0
168.0	28.3
169.0	25.2
170.0	24.7
171.0	34.7
172.0	36.3
173.0	35.7
174.0	42.4
175.0	53.2
176.0	42.2
177.0	38.9
178.0	39.2
179.0	40.8
180.0	35.2
181.0	29.8
182.0	35.7
183.0	7.19
184.0	11.6
185.0	18.8
186.0	29.0
187.0	31.1
188.0	38.3
189.0	41.6
190.0	30.3
191.0	41.4
192.0	37.3
193.0	40.8
194.0	19.8
195.0	34.7
196.0	6.42
197.0	0.0
198.0	0.0
199.0	33.4
