0.0	34.9
1.0	5.91
2.0	9.25
3.0	12.1
4.0	10.0
5.0	9.0
6.0	15.4
7.0	9.23
8.0	7.99
9.0	8.99
10.0	8.74
11.0	8.73
12.0	18.5
13.0	12.1
14.0	22.9
15.0	23.9
16.01	20.8
17.0	22.3
18.0	10.0
19.0	7.71
20.0	5.39
21.0	10.8
22.0	7.97
23.0	7.18
24.0	9.53
25.0	6.68
26.0	6.94
27.0	8.22
28.0	6.17
29.0	11.3
30.0	8.23
31.0	6.67
32.0	4.89
33.0	5.9
34.0	17.2
35.0	10.3
36.0	9.51
37.0	13.1
38.0	16.4
39.0	12.9
40.0	13.6
41.0	18.3
42.0	5.39
43.0	9.51
44.0	4.37
45.0	6.68
46.0	10.5
47.0	6.17
48.0	5.66
49.0	5.65
50.0	6.93
51.0	6.42
52.0	7.46
53.0	8.99
54.0	11.1
55.0	11.8
56.0	5.91
57.0	8.99
58.0	5.14
59.0	8.48
60.0	6.68
61.0	12.6
62.0	18.8
63.0	6.94
64.0	6.94
65.0	11.3
66.0	22.6
67.0	22.1
68.0	18.2
69.0	12.9
70.0	25.2
71.0	27.7
72.0	14.9
73.0	11.8
74.0	12.9
75.0	10.8
76.0	13.1
77.0	13.1
78.0	14.7
79.0	24.2
80.0	28.5
81.0	19.3
82.0	17.0
83.0	7.71
84.0	13.6
85.0	7.46
86.0	4.62
87.0	9.51
88.0	8.71
89.0	10.8
90.0	5.91
91.0	8.99
92.0	10.3
93.0	13.6
94.0	7.96
95.0	22.9
96.0	5.91
97.0	12.1
98.0	13.1
99.0	10.5
100.0	19.2
101.0	11.6
102.0	9.76
103.0	8.99
104.0	17.5
105.0	11.6
106.0	18.8
107.0	12.1
108.0	13.6
109.0	11.8
110.0	20.5
111.0	15.4
112.0	11.3
113.0	7.19
114.0	5.66
115.0	4.88
116.0	12.6
117.0	6.42
118.0	7.71
119.0	7.45
120.0	11.3
121.0	11.3
122.0	10.3
123.0	31.1
124.0	14.9
125.0	9.25
126.0	13.1
127.0	8.74
128.0	6.68
129.0	8.97
130.0	12.4
131.0	17.5
132.0	15.7
133.0	20.0
134.0	21.9
135.0	24.9
136.0	6.68
137.0	8.97
138.0	12.4
139.0	15.4
140.0	10.0
141.0	18.5
142.0	30.3
143.0	24.1
144.0	19.3
145.0	8.99
146.0	0.77
147.0	1.8
148.0	34.5
149.0	9.25
150.0	6.94
151.0	10.3
152.0	6.43
153.0	11.0
154.01	6.96
155.0	8.23
156.0	18.0
157.0	0.0
158.0	0.0
159.0	0.0
160.0	25.2
161.0	12.1
162.0	15.4
163.0	11.8
164.03	14.8
165.0	7.2
166.0	7.19
167.0	6.68
168.0	8.73
169.0	5.4
170.0	7.19
171.0	12.1
172.0	13.6
173.0	13.1
174.0	20.5
175.0	8.48
176.0	11.3
177.0	19.5
178.0	5.65
179.0	5.4
180.0	3.6
181.0	0.0
182.0	48.6
183.0	23.7
184.0	0.26
185.0	18.5
186.0	10.0
187.0	6.17
188.0	5.13
189.0	4.37
190.0	1.54
191.0	3.08
192.0	10.1
193.0	3.6
194.0	7.45
195.0	6.68
196.0	6.17
197.0	6.42
198.0	4.11
199.0	5.91
