0.0	22.7
1.0	12.0
2.0	7.2
3.0	9.01
4.0	10.8
5.0	10.5
6.0	9.51
7.0	7.45
8.0	11.8
9.0	9.51
10.0	8.74
11.0	7.44
12.0	10.8
13.0	8.23
14.0	12.3
15.0	9.76
16.0	9.76
17.0	9.24
18.0	7.71
19.0	11.6
20.0	8.48
21.0	10.8
22.0	9.51
23.0	9.75
24.0	10.0
25.0	9.77
26.0	9.51
27.0	10.0
28.0	9.77
29.0	8.22
30.0	10.3
31.0	9.48
32.0	8.23
33.0	7.97
34.0	12.6
35.0	6.92
36.0	12.1
37.0	9.26
38.0	9.5
39.0	9.5
40.0	9.52
41.0	7.45
42.0	11.3
43.0	7.71
44.0	11.5
45.0	8.24
46.0	7.66
47.01	12.4
48.0	9.76
49.0	9.51
50.0	9.77
51.0	10.0
52.0	9.51
53.0	9.77
54.0	10.0
55.0	6.69
56.0	10.0
57.0	9.25
58.0	11.3
59.0	10.3
60.0	9.79
61.0	6.94
62.0	11.8
63.0	12.1
64.0	9.79
65.0	9.25
66.0	9.74
67.0	8.75
68.0	4.11
69.0	11.3
70.0	10.3
71.0	9.75
72.0	9.77
73.0	7.18
74.0	9.0
75.0	10.5
76.0	7.9
77.01	9.32
78.0	9.48
79.0	12.6
80.0	8.23
81.0	10.0
82.0	10.5
83.0	9.51
84.0	9.51
85.0	8.48
86.0	10.5
87.0	9.26
88.0	6.93
89.0	11.1
90.0	10.5
91.0	9.23
92.0	10.6
93.0	8.97
94.0	10.3
95.0	10.0
96.0	9.51
97.0	9.51
98.0	9.76
99.0	9.74
100.0	6.95
101.0	9.51
102.0	10.3
103.0	9.75
104.0	8.73
105.0	10.8
106.0	9.76
107.0	7.2
108.0	10.5
109.0	11.1
110.0	8.99
111.0	9.75
112.0	7.46
113.0	12.1
114.0	9.51
115.0	9.76
116.0	10.0
117.0	9.5
118.0	7.46
119.0	11.8
120.0	9.26
121.0	9.49
122.0	9.78
123.0	9.51
124.0	9.25
125.0	7.19
126.0	9.24
127.0	12.1
128.0	8.99
129.0	8.47
130.0	9.26
131.0	10.8
132.0	9.47
133.01	9.53
134.0	7.47
135.0	10.5
136.0	6.66
137.01	11.1
138.0	10.8
139.0	9.26
140.0	9.49
141.0	9.52
142.0	9.77
143.0	9.51
144.0	9.76
145.0	9.52
146.0	9.5
147.0	9.51
148.0	7.19
149.0	12.1
150.0	9.26
151.0	6.68
152.0	12.8
153.01	9.32
154.0	9.75
155.0	6.68
156.0	11.8
157.0	9.25
158.0	8.99
159.0	10.8
160.0	9.5
161.0	9.51
162.0	8.99
163.0	9.76
164.0	9.25
165.0	6.39
166.01	12.1
167.0	9.8
168.0	9.23
169.0	9.52
170.0	9.78
171.0	8.72
172.0	10.5
173.0	9.76
174.0	8.74
175.0	9.24
176.0	10.0
177.0	6.94
178.0	12.6
179.0	8.73
180.0	10.5
181.0	8.74
182.0	9.49
183.0	7.98
184.0	9.25
185.0	12.1
186.0	9.5
187.0	9.5
188.0	10.0
189.0	9.25
190.0	9.51
191.0	10.0
192.0	8.1
193.02	8.86
194.0	9.0
195.0	10.5
196.0	7.96
197.0	12.3
198.0	9.54
199.0	9.25
