0.0	24.5
1.0	7.71
2.0	7.97
3.0	7.71
4.0	7.71
5.0	7.96
6.0	7.7
7.0	7.72
8.0	6.93
9.0	5.91
10.0	6.94
11.0	7.71
12.0	7.97
13.0	7.71
14.0	7.97
15.0	7.95
16.0	7.72
17.0	7.97
18.0	7.71
19.0	7.96
20.0	7.44
21.0	7.71
22.0	7.45
23.0	7.71
24.0	7.71
25.0	7.7
26.0	7.72
27.0	7.7
28.0	7.71
29.0	7.71
30.0	7.97
31.0	7.71
32.0	7.72
33.0	7.71
34.0	7.45
35.0	8.21
36.0	7.97
37.0	7.71
38.0	7.97
39.0	7.71
40.0	7.96
41.0	7.71
42.0	7.97
43.0	7.71
44.0	7.96
45.0	7.97
46.0	7.69
47.0	7.98
48.0	7.71
49.0	7.97
50.0	7.96
51.0	7.72
52.0	7.45
53.0	7.7
54.0	7.45
55.0	7.7
56.0	7.71
57.0	7.71
58.0	7.71
59.0	7.71
60.0	7.71
61.0	7.71
62.0	7.45
63.0	8.22
64.0	7.71
65.0	7.71
66.0	7.71
67.0	7.71
68.0	7.97
69.0	7.7
70.0	7.71
71.0	7.97
72.0	7.96
73.0	7.97
74.0	7.71
75.0	7.97
76.0	7.71
77.0	7.97
78.0	7.71
79.0	7.96
80.0	7.97
81.0	7.7
82.0	7.97
83.0	7.71
84.0	7.97
85.0	7.19
86.0	7.45
87.0	7.45
88.0	7.71
89.0	7.71
90.0	7.71
91.0	7.71
92.0	7.71
93.0	7.72
94.0	7.71
95.0	7.7
96.0	7.97
97.0	7.71
98.0	7.96
99.0	7.72
100.0	7.45
101.0	7.8
102.02	8.13
103.0	7.97
104.0	7.7
105.0	7.98
106.0	7.71
107.0	7.71
108.0	7.96
109.0	7.96
110.0	7.72
111.0	7.97
112.0	7.97
113.0	7.7
114.0	7.97
115.0	7.71
116.0	7.97
117.0	7.44
118.0	7.7
119.0	7.46
120.0	7.72
121.0	7.7
122.0	7.71
123.0	7.72
124.0	7.7
125.0	7.72
126.0	7.7
127.0	7.71
128.0	7.71
129.0	7.71
130.0	7.97
131.0	7.95
132.0	7.72
133.0	7.96
134.0	7.71
135.0	7.97
136.0	7.71
137.0	7.96
138.0	7.71
139.0	7.96
140.0	7.71
141.0	7.97
142.0	7.97
143.0	7.71
144.0	7.96
145.0	7.71
146.0	7.97
147.0	7.71
148.0	7.96
149.0	7.97
150.0	7.44
151.0	7.72
152.0	7.45
153.0	7.71
154.0	7.7
155.0	7.21
156.0	8.22
157.0	7.7
158.0	7.46
159.0	7.96
160.0	7.71
161.0	7.45
162.0	8.22
163.0	7.47
164.0	7.96
165.0	7.71
166.0	7.71
167.0	7.97
168.0	7.7
169.0	7.98
170.0	7.71
171.0	7.71
172.0	7.96
173.0	7.71
174.0	7.95
175.0	7.97
176.0	7.72
177.0	7.7
178.0	5.91
179.0	6.17
180.0	7.66
181.01	8.0
182.0	7.45
183.0	7.15
184.01	7.99
185.0	7.72
186.0	7.46
187.0	7.97
188.0	7.71
189.0	7.7
190.0	7.71
191.0	7.71
192.0	7.71
193.0	7.96
194.0	7.72
195.0	7.97
196.0	7.71
197.0	7.71
198.0	7.96
199.0	7.71
