0.0	61.3
1.0	20.2
2.01	74.1
3.0	1.54
4.0	30.1
5.0	20.5
6.0	53.2
7.0	72.0
8.0	11.3
9.0	3.6
10.0	0.0
11.0	12.3
12.0	38.1
13.0	57.3
14.0	71.9
15.0	76.9
16.0	45.3
17.0	64.0
18.0	78.1
19.01	90.6
20.0	108.0
21.0	2.57
22.0	71.8
23.18	132.0
24.17	86.1
25.04	95.7
26.0	16.1
27.0	1.8
28.0	0.0
29.0	7.98
30.0	26.9
31.0	47.9
32.0	60.5
33.0	79.5
34.0	45.2
35.0	43.1
36.0	70.2
37.0	102.0
38.0	96.1
39.0	30.6
40.0	72.6
41.0	110.0
42.0	71.8
43.0	94.1
44.0	42.8
45.0	92.4
46.0	104.0
47.0	85.1
48.0	49.6
49.0	76.6
50.0	84.2
51.08	86.5
52.03	95.7
53.0	55.8
54.0	49.3
55.0	87.2
56.0	74.2
57.12	111.0
58.0	50.1
59.0	31.3
60.0	53.8
61.0	78.0
62.0	84.7
63.07	75.0
64.04	83.1
65.0	53.2
66.0	102.0
67.02	75.0
68.0	66.3
69.0	52.6
70.0	59.2
71.0	38.0
72.0	86.3
73.0	97.5
74.0	75.2
75.05	32.3
76.0	96.1
77.0	101.0
78.0	31.6
79.0	56.1
80.0	40.6
81.0	33.7
82.0	29.3
83.0	62.4
84.0	74.7
85.0	69.5
86.19	96.4
87.0	72.5
88.0	69.3
89.0	49.7
90.0	24.2
91.0	42.1
92.0	69.3
93.01	81.1
94.04	68.0
95.0	62.3
96.0	83.5
97.0	52.6
98.0	55.0
99.0	26.8
100.0	27.7
101.0	11.3
102.0	1.03
103.0	9.76
104.0	38.6
105.0	56.0
106.0	59.4
107.0	84.5
108.0	43.7
109.0	63.7
110.0	88.4
111.07	65.3
112.12	92.4
113.11	73.0
114.04	70.2
115.05	75.5
116.01	78.3
117.01	82.2
118.1	65.4
119.0	52.2
120.0	52.4
121.0	73.7
122.0	82.8
123.0	88.9
124.0	59.9
125.07	89.8
126.0	80.4
127.0	89.5
128.0	51.1
129.0	109.0
130.0	57.0
131.0	63.0
132.0	53.1
133.0	72.1
134.04	72.6
135.09	79.4
136.0	73.4
137.05	69.9
138.0	69.5
139.14	97.4
140.0	76.3
141.0	66.5
142.0	88.5
143.07	81.5
144.06	78.7
145.0	78.5
146.01	50.8
147.0	95.9
148.08	76.0
149.06	95.8
150.02	63.0
151.0	60.9
152.0	102.0
153.0	89.9
154.0	75.7
155.0	53.3
156.01	66.4
157.0	74.4
158.0	64.6
159.0	108.0
160.0	66.7
161.0	78.2
162.0	71.7
163.0	73.9
164.01	70.5
165.0	74.8
166.0	75.0
167.0	72.7
168.0	70.6
169.0	78.4
170.01	69.8
171.0	76.1
172.0	71.9
173.0	76.2
174.0	69.8
175.0	59.5
176.0	91.3
177.0	76.1
178.0	72.9
179.0	75.3
180.0	73.6
181.0	70.8
182.0	75.5
183.0	68.9
184.0	80.2
185.0	73.6
186.0	70.9
187.0	78.5
188.0	68.2
189.0	76.1
190.01	72.2
191.01	72.6
192.01	71.7
193.0	71.4
194.0	73.5
195.0	70.0
196.0	48.0
197.0	92.2
198.01	83.6
199.0	72.4
