0.0	21.0
1.0	7.72
2.0	7.96
3.0	7.97
4.0	7.96
5.0	7.71
6.0	7.97
7.0	7.71
8.0	7.97
9.0	7.71
10.0	7.96
11.0	7.97
12.0	7.69
13.0	7.98
14.0	7.71
15.0	7.97
16.0	7.97
17.0	7.71
18.0	7.97
19.0	7.97
20.0	7.71
21.0	7.45
22.0	7.71
23.0	7.71
24.0	7.7
25.0	8.23
26.0	7.71
27.0	7.96
28.0	7.71
29.0	7.96
30.0	7.96
31.0	7.71
32.0	7.96
33.0	7.71
34.0	7.97
35.0	7.66
36.01	11.9
37.0	7.72
38.0	7.2
39.0	4.46
40.73	8.48
41.0	7.71
42.0	7.96
43.0	7.71
44.0	7.97
45.0	7.96
46.0	7.71
47.0	7.97
48.0	7.72
49.0	7.96
50.0	7.71
51.0	7.97
52.0	7.96
53.0	7.71
54.0	7.97
55.0	7.71
56.0	7.96
57.0	7.71
58.0	7.97
59.0	7.97
60.0	7.71
61.0	7.97
62.0	7.71
63.0	7.45
64.0	7.96
65.0	7.71
66.0	7.7
67.0	7.98
68.0	7.95
69.0	7.97
70.0	7.97
71.0	7.71
72.0	7.97
73.0	7.69
74.0	7.46
75.0	7.71
76.0	7.45
77.0	7.71
78.0	7.71
79.0	7.45
80.0	7.97
81.0	7.7
82.0	7.72
83.0	7.7
84.0	7.72
85.0	7.71
86.0	7.96
87.0	7.71
88.0	7.95
89.0	7.98
90.0	7.7
91.0	7.71
92.0	7.97
93.0	7.71
94.0	7.92
95.01	8.0
96.0	7.71
97.0	7.96
98.0	7.71
99.0	7.97
100.0	7.71
101.0	7.97
102.0	7.71
103.0	7.96
104.0	7.72
105.0	5.67
106.41	7.76
107.0	7.97
108.0	7.96
109.0	7.72
110.0	7.92
111.01	8.01
112.0	7.69
113.0	7.98
114.0	7.97
115.0	7.71
116.0	7.96
117.0	7.97
118.0	7.7
119.0	7.97
120.0	7.95
121.0	7.73
122.0	7.96
123.0	7.96
124.0	7.72
125.0	7.95
126.0	7.73
127.0	7.97
128.0	7.97
129.0	7.71
130.0	7.97
131.0	7.96
132.0	7.46
133.0	8.23
134.0	7.96
135.0	7.71
136.0	7.97
137.0	7.96
138.0	4.69
139.04	8.03
140.0	7.69
141.0	7.98
142.0	7.71
143.0	7.96
144.0	7.96
145.0	7.71
146.0	7.94
147.0	8.0
148.0	7.71
149.0	7.71
150.0	7.96
151.0	7.97
152.0	7.71
153.0	7.97
154.0	7.97
155.0	7.71
156.0	7.97
157.0	7.96
158.0	7.71
159.0	7.96
160.0	7.71
161.0	7.97
162.0	7.96
163.0	7.71
164.0	7.96
165.0	7.71
166.0	7.96
167.0	7.97
168.0	7.97
169.0	7.71
170.0	7.97
171.0	4.79
172.02	7.86
173.0	7.71
174.0	7.96
175.0	7.72
176.0	7.96
177.0	7.96
178.0	7.71
179.0	7.96
180.0	7.71
181.0	7.2
182.0	7.54
183.02	8.15
184.0	7.97
185.0	7.71
186.0	7.96
187.0	7.45
188.0	7.97
189.0	7.71
190.0	7.71
191.0	7.97
192.0	7.71
193.0	7.97
194.0	7.71
195.0	7.95
196.0	7.72
197.0	7.97
198.0	7.96
199.0	7.71
